"TABREF LOKASI
 (Tempat lahir (jenis: KB) dan lokasi kerja)",Update: 13/10/2021,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
8ae482884fbbbc3e014fcfc1ba3c0fe5,02,A5EB03E2229BF6A0E040640A040252AD,SLUMBUNG,DE,,8500003201,,,,,,
8ae482884fbbbc3e014fcfccad7e17b2,02,A5EB03E2229AF6A0E040640A040252AD,GARUM,DE,,8500003223,,,,,,
8ae482884fcff101014fd3c236ee3bff,02,A5EB03E22FE8F6A0E040640A040252AD,KEDUNG BUNDER,DE,,8500003506,,,,,,
ff8080814fcad5e0014fd484ba335373,03,A5EB03E22404F6A0E040640A040252AD,KECAMATAN,DE,,6402006452,,,,,,
ff8080814fcad5e0014fd4878e9354e6,02,A5EB03E22F03F6A0E040640A040252AD,MOJO,DE,,8500003965,,,,,,
ff8080814fcad5e0014fd488f1b055d1,13,ff8080814aed4dab014b05e78eb27fbd,SEUNEUBOK TEUNGOH,DE,,1103024015,,,,,,
ff8080814fcad5e0014fd48b5b945788,13,ff8080814aed4dab014b05e70f617fb9,LHOK DALAM,DE,,1103023005,,,,,,
ff8080814fd02be3014fd4c64f6e0662,13,A5EB03E231BAF6A0E040640A040252AD,KAMPUNG JALAN,DE,,1103006017,,,,,,
ff8080814fd02be3014fd4c9361f0807,13,A5EB03E231BAF6A0E040640A040252AD,KUALA PEUDAWA PUNTONG,DE,,1103006030,,,,,,
ff8080814fd02be3014fd4ca420808cb,03,A5EB03E23091F6A0E040640A040252AD,GEGUNUNG,DE,,6402006462,,,,,,
ff8080814fd02be3014fd4ca8a7d0908,03,A5EB03E23091F6A0E040640A040252AD,KALIWADAS,DE,,6402006463,,,,,,
ff8080814fd02be3014fd4cdb89a0aab,03,A5EB03E23091F6A0E040640A040252AD,PERBUTULAN,DE,,6402006473,,,,,,
ff8080814fd02be3014fd4cdc1a10aae,01,8ae4829d4fa4f3a8014fa599a7fa18f9,JETIS,DE,,8500004001,,,,,,
ff8080814fd02be3014fd4ce200d0ae5,02,A5EB03E22EFCF6A0E040640A040252AD,CANGAKAN,DE,,8500004002,,,,,,
ff8080814fd02be3014fd4cf52770bc3,03,A5EB03E23098F6A0E040640A040252AD,KARANGSAMBUNG,DE,,6402006479,,,,,,
ff8080814fd02be3014fd4cf68b40bc7,02,A5EB03E22EFCF6A0E040640A040252AD,GEDONGARUM,DE,,8500004007,,,,,,
8ae4829d4fc9e146014fd4d0691a02d5,13,ff8080814aed4dab014b05e800427fc3,TUNONG BUGENG,DE,,1103025010,,,,,,
ff8080814fd02be3014fd4d156050d15,03,A5EB03E2308FF6A0E040640A040252AD,BUNTET,DE,,6402006486,,,,,,
ff8080814fd02be3014fd4d2887e112b,02,A5EB03E22EFCF6A0E040640A040252AD,NGLARANGAN,DE,,8500004017,,,,,,
8ae4829d4fc9e146014fd4d240b10392,03,A5EB03E2308FF6A0E040640A040252AD,KANCI KULON,DE,,6402006490,,,,,,
ff8080814fd02be3014fd4d3a8fa133f,01,8ae4829d4fa4f3a8014fa599a7fa18f9,KARANGJATI,DE,,8500004022,,,,,,
8ae4829d4fc9e146014fd4d3375e0410,13,A5EB03E231C6F6A0E040640A040252AD,BUKET PUUK,DE,,1103018007,,,,,,
8ae4829d4fc9e146014fd4d689cf0609,03,A5EB03E2308EF6A0E040640A040252AD,GEMBONGANMEKAR,DE,,6402006502,,,,,,
ff8080814fd02be3014fd4d7920a1565,13,A5EB03E231C6F6A0E040640A040252AD,SEUNEUBOK BULOH,DE,,1103018018,,,,,,
8ae4829d4fc9e146014fd4d772060685,03,A5EB03E2308EF6A0E040640A040252AD,KUDUMULYA,DE,,6402006505,,,,,,
ff8080814fd02be3014fd4d9e68216cf,13,A5EB03E231C6F6A0E040640A040252AD,SEUNEUBOK TEUPIN PANAH,DE,,1103018025,,,,,,
ff8080814fd02be3014fd4da4205170e,02,A5EB03E22EFCF6A0E040640A040252AD,PIYAK,DE,,8500004031,,,,,,
ff8080814fd02be3014fd4daa13f1738,02,A5EB03E22EFCF6A0E040640A040252AD,PRIGI,DE,,8500004032,,,,,,
ff8080814fd02be3014fd4db026c176d,01,8ae4829d4fa4f3a8014fa599a7fa18f9,PATALAN,DE,,8500004033,,,,,,
ff8080814fd02be3014fd4db14a21771,03,A5EB03E23088F6A0E040640A040252AD,HALIMPU,DE,,6402006515,,,,,,
ff8080814fd02be3014fd4db176d1772,02,A5EB03E22EFCF6A0E040640A040252AD,SAMBERAN,DE,,8500004034,,,,,,
ff8080814fd02be3014fd4db2251177b,13,A5EB03E231C7F6A0E040640A040252AD,ALUE IE MIRAH,DE,,1103019002,,,,,,
ff8080814fd02be3014fd4db6af217c0,03,A5EB03E23088F6A0E040640A040252AD,KONDANGSARI,DE,,6402006516,,,,,,
ff8080814fd02be3014fd4db73b117ce,13,A5EB03E231C7F6A0E040640A040252AD,ALUE PATONG,DE,,1103019003,,,,,,
ff8080814fd02be3014fd4dbd03b1836,13,A5EB03E231C7F6A0E040640A040252AD,BANDAR BARO,DE,,1103019004,,,,,,
ff8080814fd02be3014fd4dbda83183d,03,A5EB03E23088F6A0E040640A040252AD,SINDANGHAYU,DE,,6402006518,,,,,,
ff8080814fd02be3014fd4dc026b187f,02,A5EB03E22EFCF6A0E040640A040252AD,SEDENG,DE,,8500004036,,,,,,
ff8080814fd02be3014fd4dc20011889,03,A5EB03E23088F6A0E040640A040252AD,SINDANGKASIH,DE,,6402006519,,,,,,
ff8080814fd02be3014fd4dc54a91896,01,8ae4829d4fa4f3a8014fa599a7fa18f9,PELEM,DE,,8500004037,,,,,,
ff8080814fd02be3014fd4dc577d1897,13,A5EB03E231C7F6A0E040640A040252AD,JAMBO BALEE,DE,,1103019007,,,,,,
ff8080814fd02be3014fd4dc59ed1898,03,A5EB03E23088F6A0E040640A040252AD,WANAYASA,DE,,6402006520,,,,,,
ff8080814fd02be3014fd4dcb08c18d8,13,A5EB03E231C7F6A0E040640A040252AD,JAMBO LUBOK,DE,,1103019009,,,,,,
ff8080814fd02be3014fd4dcb99818de,03,A5EB03E2308CF6A0E040640A040252AD,BOJONGNEGARA,DE,,6402006521,,,,,,
ff8080814fd02be3014fd4dd03711969,02,A5EB03E22EFCF6A0E040640A040252AD,SIMBATAN,DE,,8500004040,,,,,,
ff8080814fd02be3014fd4dd3c7019a2,01,8ae4829d4fa4f3a8014fa599a7fa18f9,PURWOREJO,DE,,8500004041,,,,,,
ff8080814fd02be3014fd4dd728f19b6,13,A5EB03E231C7F6A0E040640A040252AD,PERKEBUNAN JULOK RAYEUK SELATAN,DE,,1103019011,,,,,,
ff8080814fd02be3014fd4dd84cd19cc,02,A5EB03E22EFCF6A0E040640A040252AD,SIMOREJO,DE,,8500004042,,,,,,
8ae4829c4fac119d014fac15284c0027,02,A5EB03E22EEFF6A0E040640A040252AD,KAYUTREJO,DE,,3521015001,,,,,,
8ae482874fb8880a014fba4bf4d33872,02,A5EB03E221EAF6A0E040640A040252AD,SORPA,DE,,8500001139,,,,,,
8ae482874fb8880a014fba4fb3203f14,03,A5EB03E226E7F6A0E040640A040252AD,CANGKORAH,DE,,6402004782,,,,,,
8ae482874fb8880a014fba516c414340,02,A5EB03E221F1F6A0E040640A040252AD,KATOL BARAT,DE,,8500001158,,,,,,
8ae4829d4fba2d91014fbb6e81ea41e2,02,A5EB03E22304F6A0E040640A040252AD,TEMUREJO,DE,,8500001554,,,,,,
8ae4829d4fba2d91014fbb6fc6c742d2,01,A5EB03E2292CF6A0E040640A040252AD,LEMAHJAYA,DE,,8500001557,,,,,,
8ae4829d4fba2d91014fbb730b5e44d4,01,A5EB03E2292CF6A0E040640A040252AD,WANADADI,DE,,8500001566,,,,,,
8ae4829d4fba2d91014fbb74ebd24632,01,A5EB03E22933F6A0E040640A040252AD,BALUN,DE,,8500001571,,,,,,
8ae4829d4fba2d91014fbb76920b47ec,01,A5EB03E22933F6A0E040640A040252AD,KASIMPAR,DE,,8500001577,,,,,,
8ae4829d4fba2d91014fbb7769634837,01,A5EB03E22933F6A0E040640A040252AD,LEGOKSAYEM,DE,,8500001581,,,,,,
ff8080814fba341d014fbba1599b3416,13,A5EB03E231E3F6A0E040640A040252AD,CUNDIN,DE,,1106001005,,,,,,
ff8080814fba341d014fbba1e86c3431,03,A5EB03E22CBFF6A0E040640A040252AD,SUKAJADI,DE,,6402005262,,,,,,
ff8080814fba341d014fbbb271b5401a,13,A5EB03E231E7F6A0E040640A040252AD,BUENG RAYA,DE,,1106008008,,,,,,
ff8080814fba341d014fbbb934054509,13,A5EB03E231E7F6A0E040640A040252AD,PIYEUNG KUWEU,DE,,1106008036,,,,,,
8ae4829d4fc9e146014fcf3e3b4a7e97,03,A5EB03E223E2F6A0E040640A040252AD,KEBON PEDES,DE,,6402005713,,,,,,
8ae4829d4fc9e146014fcf482b89058d,02,A5EB03E22DF2F6A0E040640A040252AD,JUNREJO,DE,,8500003035,,,,,,
8ae4829d4fc9e146014fcf48d11b05f7,03,A5EB03E237DFF6A0E040640A040252AD,KAWASEN,DE,,6402005734,,,,,,
8ae482884fbbbc3e014fcf60d3195fed,02,A5EB03E22FE7F6A0E040640A040252AD,BAKUNG,DE,,8500003091,,,,,,
8ae482884fbbbc3e014fcf612a486068,01,A5EB03E22449F6A0E040640A040252AD,KLAPA SAWIT,DE,,8500003092,,,,,,
8ae482884fbbbc3e014fcf67456764d5,13,A5EB03E2306FF6A0E040640A040252AD,TANAH MERAH,DE,,1110006025,,,,,,
8ae482884fbbbc3e014fcf677da064de,13,A5EB03E2306FF6A0E040640A040252AD,TANJUNG BETIK,DE,,1110006026,,,,,,
8ae482884fbbbc3e014fcf6a070165dd,13,ff8080814aed4dab014b0615aa21119d,SUMBER MUKTI,DE,,1110013020,,,,,,
8ae482884fbbbc3e014fcfd3ef931ee7,02,A5EB03E22293F6A0E040640A040252AD,KADEMANGAN,DE,,8500003236,,,,,,
8ae4829d4fc9e146014fcff4435e4f8c,01,A5EB03E22443F6A0E040640A040252AD,NUSADADI,DE,,8500003310,,,,,,
8ae4829d4fc9e146014fd00acf476548,13,A5EB03E231CEF6A0E040640A040252AD,GELE LAH,DE,,1104005015,,,,,,
8ae4829d4fc9e146014fd00c4709668d,13,A5EB03E231CEF6A0E040640A040252AD,MAH BENGI,DE,,1104005021,,,,,,
8ae4829d4fc9e146014fd00d06a16700,13,A5EB03E231CEF6A0E040640A040252AD,SADONG JURU MUDI,DE,,1104005024,,,,,,
8ae4829d4fc9e146014fd00dfc34680e,13,A5EB03E231CEF6A0E040640A040252AD,ULU NUWIH,DE,,1104005029,,,,,,
8ae4829d4fc9e146014fd01225256af4,13,A5EB03E231CBF6A0E040640A040252AD,BEWANG,DE,,1104002004,,,,,,
8ae4829d4fc9e146014fd0124ae36b2c,13,A5EB03E231CBF6A0E040640A040252AD,DEDAMAR,DE,,1104002005,,,,,,
8ae4829d4fc9e146014fd012b2b96b55,13,A5EB03E231CBF6A0E040640A040252AD,GENUREN,DE,,1104002007,,,,,,
8ae4829d4fc9e146014fd012e3406b64,13,A5EB03E231CBF6A0E040640A040252AD,JAMUR KONYEL,DE,,1104002008,,,,,,
ff8080814fcad5e0014fd01fc5033905,02,A5EB03E22294F6A0E040640A040252AD,PLOSOARANG,DE,,8500003408,,,,,,
ff8080814fcad5e0014fd03ae4cb5ba4,01,ff8080813773fcf60137781290f13307,BANARAN,DE,,8500003465,,,,,,
ff8080814fcad5e0014fd03b45cb5c48,01,ff8080813773fcf60137781290f13307,BULU,DE,,8500003467,,,,,,
8ae4829d4fc9e146014fd0451227049c,13,A5EB03E231CDF6A0E040640A040252AD,ARUL BADAK,DE,,1104004001,,,,,,
8ae482884fcff101014fd3d88aac6669,13,A5EB03E231CFF6A0E040640A040252AD,WIHNI BAKONG,DE,,1104006039,,,,,,
8ae482884fcff101014fd3c9f2ac48b0,01,A5EB03E22B49F6A0E040640A040252AD,DELES,DE,,8500003531,,,,,,
8ae482884fcff101014fd3d34ec059d2,02,A5EB03E2352BF6A0E040640A040252AD,WONOREJO,DE,,8500003545,,,,,,
8ae482884fcff101014fd3dd6877752d,03,A5EB03E237D5F6A0E040640A040252AD,SUKARAMA,DE,,6402006090,,,,,,
8ae4829c4fac119d014fac3794c10e0c,03,A5EB03E226CEF6A0E040640A040252AD,BEBERAN,DE,,8500000522,,,,,,
8ae4829c4fac119d014fac3ab7dc1055,08,A5EB03E22C17F6A0E040640A040252AD,BUNGIN,DE,,8500000524,,,,,,
8ae482874fb8880a014fba61b36456c9,02,A5EB03E221F5F6A0E040640A040252AD,LERGUNONG,DE,,8500001204,,,,,,
ff8080814fb893d5014fba97659c750e,03,ff8080814b224047014b2964394a54bc,CIPANGERAN,DE,,6402004945,,,,,,
ff8080814fb893d5014fba97b6a77515,02,A5EB03E221E6F6A0E040640A040252AD,SUMUR KUNING,DE,,8500001289,,,,,,
ff8080814fba341d014fbb9fca5b3349,13,A5EB03E231E4F6A0E040640A040252AD,MEUNASAH CUT,DE,,1106002058,,,,,,
ff8080814fba341d014fbba092fc3387,13,A5EB03E231E3F6A0E040640A040252AD,BAROH KRUENGKALA,DE,,1106001002,,,,,,
ff8080814fba341d014fbba275be347c,13,A5EB03E231E3F6A0E040640A040252AD,JANTANG,DE,,1106001008,,,,,,
8ae482884fbbbc3e014fceb86a6e539e,01,A5EB03E2244DF6A0E040640A040252AD,PERNASIDI,DE,,8500001941,,,,,,
8ae482884fbbbc3e014fcebb3b055564,01,A5EB03E2244BF6A0E040640A040252AD,CILANGKAP,DE,,8500001952,,,,,,
8ae482884fbbbc3e014fcf0cf44b1921,02,A5EB03E22305F6A0E040640A040252AD,KALIPAIT,DE,,8500002170,,,,,,
8ae482884fbbbc3e014fcf5491bb5708,13,A5EB03E2284EF6A0E040640A040252AD,KAMPONG TEUNGOH,DE,,1101001003,,,,,,
8ae482884fbbbc3e014fcf593c5b5a10,13,A5EB03E231A6F6A0E040640A040252AD,LHOK RAYA,DE,,1101021009,,,,,,
8ae482884fbbbc3e014fcfa9a8270382,13,A5EB03E2306CF6A0E040640A040252AD,PULAU BALAI,DE,,1110001004,,,,,,
8ae482884fbbbc3e014fcfb2962d091f,01,A5EB03E22458F6A0E040640A040252AD,SUMAMPIR,DE,,8500003152,,,,,,
8ae482884fbbbc3e014fcfb31a510946,01,A5EB03E22458F6A0E040640A040252AD,BOBOSAN,DE,,8500003154,,,,,,
8ae4829d4fc9e146014fcfc2dcdd32f3,13,ff8080814aed4dab014b062beb171a41,MATANG SEPING,DE,,1114009003,,,,,,
8ae4829d4fc9e146014fcfc36a8e330a,13,ff8080814aed4dab014b062beb171a41,PAYA RAHAT,DE,,1114009004,,,,,,
8ae482884fcff101014fd40199863fab,03,A5EB03E2312AF6A0E040640A040252AD,MUNJUL,DE,,6402006203,,,,,,
8ae482884fcff101014fd402e7e8427d,13,A5EB03E231B3F6A0E040640A040252AD,GUMPANG,DE,,1102013007,,,,,,
8ae482884fcff101014fd40431bc43f3,13,A5EB03E231B3F6A0E040640A040252AD,KUTA LINGGA,DE,,1102013013,,,,,,
8ae482884fcff101014fd40480aa443e,02,A5EB03E22EFEF6A0E040640A040252AD,PILANGGEDE,DE,,8500003690,,,,,,
8ae482884fcff101014fd4064da947ab,03,A5EB03E23123F6A0E040640A040252AD,GUNUNGSARI,DE,,6402006219,,,,,,
8ae482884fcff101014fd4085e3c4c10,13,A5EB03E231B0F6A0E040640A040252AD,GULO,DE,,1102010003,,,,,,
8ae482884fcff101014fd4092eef4df2,03,A5EB03E23127F6A0E040640A040252AD,CIRUMPUT,DE,,6402006230,,,,,,
8ae482884fcff101014fd40f55e558a0,13,A5EB03E231B0F6A0E040640A040252AD,TANJUNG MBAKHU,DE,,1102010034,,,,,,
8ae482884fcff101014fd4105b615a94,03,ff8080814b224047014b290987fe6375,KERTAMUKTI,DE,,6402006251,,,,,,
8ae482884fcff101014fd410885c5a9d,13,8ae482894cb13adb014cb1c78a382bc4,BERIRING NARU,DE,,1102022001,,,,,,
ff8080814fcad5e0014fd41d4f9c675b,13,8ae482894cb13adb014cb1c78a382bc4,TADING NIULIHI,DE,,1102022010,,,,,,
ff8080814fd02be3014fd41eea683a22,03,ff8080814b224047014b290987fe6375,CIHEA,DE,,6402006254,,,,,,
ff8080814fcad5e0014fd41fc9726990,13,8ae482894cb13adb014cb1c78a382bc4,SALANG BARU,DE,,1102022021,,,,,,
ff8080814fd02be3014fd41fc4923a86,03,ff8080814b224047014b290987fe6375,RAMASARI,DE,,6402006257,,,,,,
ff8080814fd02be3014fd4213cb23b27,03,A5EB03E2311FF6A0E040640A040252AD,NEGLASARI,DE,,6402006262,,,,,,
ff8080814fd02be3014fd421f6233b6c,03,A5EB03E2311FF6A0E040640A040252AD,SUKARAHARJA,DE,,6402006265,,,,,,
ff8080814fd02be3014fd422376d3b83,03,A5EB03E2311FF6A0E040640A040252AD,SUKARAJA,DE,,6402006266,,,,,,
8ae482884fb46f43014fb557c4d271f4,13,A5EB03E23617F6A0E040640A040252AD,COT JURUMUDI,DE,,1105011006,,,,,,
8ae482884fb46f43014fb5a64e371eb8,13,A5EB03E231D9F6A0E040640A040252AD,SIMPANG,DE,,1105001048,,,,,,
8ae482884fb46f43014fb5a850ac202f,13,A5EB03E231D9F6A0E040640A040252AD,TUMPOK LADANG,DE,,1105001054,,,,,,
ff8080814fb467da014fb5ec377c03ec,14,A5EB03E238D3F6A0E040640A040252AD,NEMBUKTET,DE,,8500000752,,,,,,
ff8080814fb467da014fb626809d4e47,03,A5EB03E226EBF6A0E040640A040252AD,BOJONGSOANG,DE,,6402004527,,,,,,
ff8080814fb467da014fb6285a3352c2,03,ff8080814b224047014b290e00126789,NAGRAK,DE,,6402004532,,,,,,
ff8080814fb467da014fb62b57c856a6,03,A5EB03E226DBF6A0E040640A040252AD,MARGAASIH,DE,,6402004540,,,,,,
8ae482874fb10038014fb67488f65876,13,A5EB03E231DBF6A0E040640A040252AD,JAWA,DE,,1105004024,,,,,,
8ae482874fb10038014fb676d9b25b37,07,A5EB03E22231F6A0E040640A040252AD,JERUK,DE,,8500000944,,,,,,
8ae482874fb10038014fb676df535b38,13,A5EB03E231DBF6A0E040640A040252AD,LUENG BULOH,DE,,1105004030,,,,,,
8ae482874fb10038014fb67786025c5c,13,A5EB03E231DBF6A0E040640A040252AD,LUENG TANOH THO,DE,,1105004032,,,,,,
8ae482874fb10038014fb67d75d7668b,14,A5EB03E238B0F6A0E040640A040252AD,MENTUBEI,DE,,8500000959,,,,,,
8ae482874fb8880a014fba72d248696e,03,A5EB03E226EFF6A0E040640A040252AD,CIBOGO,DE,,6402004883,,,,,,
ff8080814fb893d5014fba7d35b36862,13,A5EB03E2307CF6A0E040640A040252AD,UJUNG PADANG,DE,,1112003037,,,,,,
ff8080814fcad5e0014fcecb30054f2d,03,A5EB03E22CC9F6A0E040640A040252AD,JAMPANG,DE,,6402005435,,,,,,
ff8080814fcad5e0014fced09f75528b,03,A5EB03E22CCCF6A0E040640A040252AD,TEGAL WANGI,DE,,6402005454,,,,,,
ff8080814fcad5e0014fced3f89e54bf,03,A5EB03E22CC0F6A0E040640A040252AD,SUKAGALIH,DE,,6402005463,,,,,,
ff8080814fcad5e0014fcede42625d02,13,A5EB03E2394EF6A0E040640A040252AD,CEUNAMPONG,DE,,1116005007,,,,,,
ff8080814fcad5e0014fcee0678f5f2e,03,A5EB03E22CDCF6A0E040640A040252AD,KALONG 2,DE,,6402005501,,,,,,
ff8080814fcad5e0014fcee27f5360ea,13,A5EB03E2394EF6A0E040640A040252AD,LHUET,DE,,1116005028,,,,,,
ff8080814fcad5e0014fcee39b0b6184,03,A5EB03E22CBEF6A0E040640A040252AD,SUKAGALIH,DE,,6402005512,,,,,,
ff8080814fcad5e0014fcf0a611c7b89,13,A5EB03E2284FF6A0E040640A040252AD,GAMPONG BARO,DE,,1101002004,,,,,,
ff8080814fcad5e0014fcf19216203a2,13,A5EB03E2285FF6A0E040640A040252AD,KOTO MENGGAMAT,DE,,1101019007,,,,,,
ff8080814fcad5e0014fcf1c533605a4,13,A5EB03E22857F6A0E040640A040252AD,SAPIK,DE,,1101010008,,,,,,
ff8080814fcad5e0014fcf2529000b01,13,A5EB03E2285DF6A0E040640A040252AD,BLANG BARU,DE,,1101017001,,,,,,
ff8080814fcad5e0014fcf30336c0cc8,13,A5EB03E22855F6A0E040640A040252AD,BLANG BLADEH,DE,,1101008004,,,,,,
ff8080814fd02be3014fd4230bb33c14,03,A5EB03E2311FF6A0E040640A040252AD,TALAGASARI,DE,,6402006269,,,,,,
ff8080814fd02be3014fd436efb747a1,13,A5EB03E231A7F6A0E040640A040252AD,KUTA BATU I,DE,,1102001008,,,,,,
ff8080814fd02be3014fd440f74e4d07,13,A5EB03E231B4F6A0E040640A040252AD,LAWE SAGU HILIR,DE,,1102014016,,,,,,
ff8080814fd02be3014fd44138ce4d2c,13,A5EB03E231B4F6A0E040640A040252AD,LAWE SAGU HULU,DE,,1102014018,,,,,,
ff8080814fd02be3014fd4456b644ed9,13,A5EB03E231A8F6A0E040640A040252AD,BUKIT MERDEKA,DE,,1102002005,,,,,,
ff8080814fcad5e0014fd44a77a90d76,01,A5EB03E22B4AF6A0E040640A040252AD,REJOSARI BARAT,DE,,8500003809,,,,,,
ff8080814fcad5e0014fd44b26c50e0f,02,A5EB03E22F00F6A0E040640A040252AD,KARANGPACAR,DE,,8500003812,,,,,,
ff8080814fd02be3014fd45c2e0a5a25,13,8ae482894cb13adb014cb1c5e8a12af5,PUNCE NALI,DE,,1102019025,,,,,,
ff8080814fcad5e0014fd465ec54324a,13,A5EB03E231B2F6A0E040640A040252AD,SEMADAM AWAL,DE,,1102012017,,,,,,
ff8080814fcad5e0014fd46a305437f3,13,ff8080814aed4dab014b05df70e67e98,SALIM PINIM II,DE,,1102018013,,,,,,
ff8080814fcad5e0014fd46b97923953,03,A5EB03E23120F6A0E040640A040252AD,SUKANAGARA,DE,,6402006378,,,,,,
ff8080814fcad5e0014fd46e87283d50,03,A5EB03E2312BF6A0E040640A040252AD,PAKUON,DE,,6402006387,,,,,,
ff8080814fcad5e0014fd46eadbe3d70,01,A5EB03E22B45F6A0E040640A040252AD,KREYO,DE,,8500003901,,,,,,
ff8080814fcad5e0014fd4738931441f,13,A5EB03E231B5F6A0E040640A040252AD,ALUE GADENG DUA,DE,,1103001007,,,,,,
ff8080814fd02be3014fd473eeda66c4,01,A5EB03E22B45F6A0E040640A040252AD,WONOTUNGGAL,DE,,8500003919,,,,,,
ff8080814fcad5e0014fd477f90d49a1,03,A5EB03E23126F6A0E040640A040252AD,TEGALLEGA,DE,,6402006421,,,,,,
ff8080814fcad5e0014fd48669cc5446,02,A5EB03E22F03F6A0E040640A040252AD,MAYANGREJO,DE,,8500003960,,,,,,
ff8080814fd02be3014fd4cea0170b4d,03,A5EB03E23098F6A0E040640A040252AD,GEYONGAN,DE,,6402006476,,,,,,
ff8080814fd02be3014fd4ced6f30b7a,03,A5EB03E23098F6A0E040640A040252AD,JUNGJANG,DE,,6402006477,,,,,,
ff8080814fd02be3014fd4d052660c9b,03,A5EB03E23098F6A0E040640A040252AD,TEGALGUBUG,DE,,6402006483,,,,,,
ff8080814fd02be3014fd4d070af0cb3,02,A5EB03E22EFCF6A0E040640A040252AD,KABALAN,DE,,8500004009,,,,,,
ff8080813ec18e20013ee94e5c4c17fd,10,A5EB03E2389AF6A0E040640A040252AD,OESAO,DE,,5303008006,,,,,,
ff8080813ec18e20013ee951b5301a5d,10,A5EB03E224E1F6A0E040640A040252AD,NONBES,DE,,5303007001,,,,,,
ff8080813ec18e20013ee953d7ef1ac0,10,A5EB03E224E5F6A0E040640A040252AD,NAIKLIU,DE,,5303013001,,,,,,
ff80808141007c2301412f536fc035da,12,A5EB03E22AAFF6A0E040640A040252AD,BALIMBING,DE,,1304004001,,,,,,
8ae482874facd42b014fb04d0b9059bf,05,A5EB03E235CBF6A0E040640A040252AD,MULYA KENCANA,DE,,6402004318,,,,,,
8ae482884fb46f43014fb58616cc09c9,07,A5EB03E23943F6A0E040640A040252AD,KAYU BESI,DE,,8600000041,,,,,,
8ae482884fb46f43014fb587158d0ab0,14,A5EB03E238D2F6A0E040640A040252AD,KIABA,DE,,8500000685,,,,,,
8ae482884fb46f43014fb5895a670cd9,14,A5EB03E238D2F6A0E040640A040252AD,TUBERWASAK,DE,,8500000689,,,,,,
8ae482884fb46f43014fb58c28a00e87,07,A5EB03E2302DF6A0E040640A040252AD,RIAU,DE,,8600000056,,,,,,
8ae482884fb46f43014fb58d16cf0f85,03,A5EB03E224CBF6A0E040640A040252AD,CIKUTRA,DE,,6402004392,,,,,,
8ae482884fb46f43014fb58ed8c71112,03,A5EB03E223FBF6A0E040640A040252AD,CIKUTRA,DE,,6402004393,,,,,,
8ae482884fb46f43014fb5963b361366,03,A5EB03E223FBF6A0E040640A040252AD,PASIRLAYUNG,DE,,6402004397,,,,,,
8ae482884fb46f43014fb59d6dd616da,03,ff8080814b224047014b296ac3cf5d18,BABAKAN PENGHULU,DE,,6402004420,,,,,,
ff8080814fb467da014fb5f3a56b0bea,07,A5EB03E2222AF6A0E040640A040252AD,AIR LIMAU,DE,,8600000070,,,,,,
ff8080814fb467da014fb5f3aac00bee,03,A5EB03E224D3F6A0E040640A040252AD,UJUNG BERUNG,DE,,6402004483,,,,,,
ff8080814fb467da014fb6330e8e5ea5,14,8ae482894b35667f014b398dc7bf5a31,FURNUSU,DE,,8500000855,,,,,,
ff8080814fb893d5014fba0de7661dd5,13,A5EB03E231E1F6A0E040640A040252AD,COT PUNTI,DE,,1105013012,,,,,,
ff8080814fb893d5014fba2355d127ca,13,A5EB03E23627F6A0E040640A040252AD,COT JEURAT,DE,,1112004002,,,,,,
ff8080814fb893d5014fba4486283d7d,01,A5EB03E22927F6A0E040640A040252AD,GEMURUH,DE,,8500001113,,,,,,
ff8080814fb893d5014fba44e5123dc6,03,A5EB03E226FAF6A0E040640A040252AD,CIBODAS,DE,,6402004763,,,,,,
8ae482874fb8880a014fbaa6a58b0e5e,13,ff80808132437856013247d18d965430,COT PUKLAT,DE,,1106031028,,,,,,
8ae482874fb8880a014fbaa6fb260e97,13,ff80808132437856013247d18d965430,MEULAYO (MELAYO),DE,,1106031030,,,,,,
8ae482874fb8880a014fbaa71fbb0eab,02,A5EB03E221E7F6A0E040640A040252AD,KARANGANYAR,DE,,8500001325,,,,,,
8ae482874fb8880a014fbaa753070eea,13,ff80808132437856013247d18d965430,PAYA UE (PAYA U),DE,,1106031031,,,,,,
8ae482874fb8880a014fbaa7a0020f1b,02,A5EB03E221E7F6A0E040640A040252AD,KOLLA,DE,,8500001327,,,,,,
8ae482874fb8880a014fbaaced0a1591,13,A5EB03E231E8F6A0E040640A040252AD,LAMPASI ENGKING,DE,,1106010025,,,,,,
8ae482874fb8880a014fbaad20ac15b2,02,A5EB03E221E7F6A0E040640A040252AD,PATEREMAN,DE,,8500001343,,,,,,
8ae482874fb8880a014fbab2482c1c64,13,A5EB03E231E8F6A0E040640A040252AD,PAYAROH,DE,,1106010043,,,,,,
8ae482874fb8880a014fbb0e9c3a7568,03,A5EB03E223D8F6A0E040640A040252AD,PASIRPANJI,DE,,6402005026,,,,,,
8ae4829c4fac119d014fac155b0c0028,06,A5EB03E22290F6A0E040640A040252AD,BUNGABONDAR,DE,,8500000493,,,,,,
8ae4829c4fac119d014fac21c10d01f6,08,A5EB03E225C4F6A0E040640A040252AD,LAWANG URU,DE,,8500000505,,,,,,
